image_name,target_len,prediction_len,length_ratio,token_edit_distance,normalized_token_edit_distance,char_edit_distance,exact_match_bool,graph_em_ok,graph_structure_ok,chemfig_count,arrow_count,branch_count,ring_anchor_count,angle_bond_count,max_brace_depth,max_paren_depth,structure_score
valid_00499.jpg,42,42,1.0,8.0,0.2105263157894736,4.0,False,True,True,2,1,4,4,12,1,2,120
valid_00500.jpg,51,51,1.0,4.0,0.0816326530612244,2.0,False,True,True,1,1,2,2,7,2,1,107
valid_00501.jpg,203,207,1.019704433497537,21.0,0.1122994652406417,34.0,False,False,True,4,3,16,8,31,3,1,411
valid_00502.jpg,111,111,1.0,8.0,0.0776699029126213,4.0,False,True,True,2,1,8,4,14,2,1,213
valid_00503.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,3,1,144
valid_00504.jpg,106,106,1.0,0.0,0.0,0.0,True,True,True,2,1,8,0,8,3,1,192
valid_00505.jpg,108,108,1.0,9.0,0.09,5.0,False,False,True,2,1,8,4,14,3,1,218
valid_00506.jpg,59,59,1.0,0.0,0.0,0.0,True,True,True,2,1,4,0,8,2,1,125
valid_00507.jpg,44,39,0.8863636363636364,10.0,0.25,29.0,False,False,False,1,1,4,2,7,3,2,114
valid_00508.jpg,72,79,1.0972222222222223,5.0,0.0806451612903225,28.0,False,False,False,2,1,10,0,11,2,2,162
valid_00509.jpg,102,102,1.0,0.0,0.0,0.0,True,True,True,2,1,10,0,12,2,3,194
valid_00510.jpg,92,92,1.0,8.0,0.0952380952380952,4.0,False,True,True,2,1,8,4,14,2,2,194
valid_00511.jpg,85,85,1.0,8.0,0.0987654320987654,4.0,False,True,True,2,1,4,4,14,2,1,175
valid_00512.jpg,79,79,1.0,12.0,0.1518987341772152,24.0,False,False,False,2,1,0,0,2,1,1,113
valid_00513.jpg,71,71,1.0,8.0,0.1194029850746268,4.0,False,True,True,2,1,4,4,12,2,1,157
valid_00514.jpg,82,82,1.0,8.0,0.1111111111111111,4.0,False,True,True,2,1,10,4,15,2,1,192
valid_00515.jpg,63,63,1.0,8.0,0.1454545454545454,4.0,False,True,True,2,1,8,4,14,1,2,157
valid_00516.jpg,112,112,1.0,8.0,0.08,4.0,False,True,True,2,1,12,4,16,2,3,230
valid_00517.jpg,76,76,1.0,10.0,0.1470588235294117,6.0,False,False,False,2,1,8,4,14,3,2,186
valid_00518.jpg,51,51,1.0,1.0,0.0196078431372549,5.0,False,False,True,2,1,0,0,8,2,0,105
valid_00519.jpg,69,69,1.0,12.0,0.1904761904761904,10.0,False,False,False,2,1,6,4,13,2,2,163
valid_00520.jpg,72,72,1.0,10.0,0.15625,7.0,False,False,False,2,1,8,4,14,2,1,174
valid_00521.jpg,56,56,1.0,8.0,0.1481481481481481,4.0,False,True,True,2,1,2,4,11,2,1,134
valid_00522.jpg,129,129,1.0,12.0,0.1025641025641025,14.0,False,False,False,2,1,12,4,16,3,2,255
valid_00523.jpg,114,115,1.0087719298245614,9.0,0.0849056603773584,13.0,False,False,True,2,1,8,4,16,2,1,220
valid_00524.jpg,64,64,1.0,9.0,0.1551724137931034,5.0,False,False,False,2,1,6,4,13,2,1,158
valid_00525.jpg,108,106,0.9814814814814815,12.0,0.125,10.0,False,False,False,2,1,12,4,16,2,1,226
valid_00526.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00527.jpg,116,116,1.0,0.0,0.0,0.0,True,True,True,1,3,0,0,1,2,0,160
valid_00528.jpg,145,166,1.1448275862068966,24.0,0.1678321678321678,73.0,False,False,False,3,0,2,2,15,3,1,235
valid_00529.jpg,47,47,1.0,1.0,0.0232558139534883,1.0,False,False,False,2,1,4,0,7,2,2,111
valid_00530.jpg,82,82,1.0,8.0,0.1142857142857142,4.0,False,True,True,2,1,12,4,16,2,2,200
valid_00531.jpg,84,84,1.0,12.0,0.15,6.0,False,True,True,3,3,4,6,17,3,1,214
valid_00532.jpg,102,102,1.0,8.0,0.0851063829787234,4.0,False,True,True,2,1,8,4,14,2,1,204
valid_00533.jpg,61,61,1.0,12.0,0.2033898305084746,12.0,False,False,False,2,1,2,4,11,2,1,139
valid_00534.jpg,115,127,1.1043478260869566,22.0,0.2135922330097087,86.0,False,False,False,2,1,12,4,16,2,2,233
valid_00535.jpg,90,90,1.0,8.0,0.0975609756097561,4.0,False,True,True,2,1,8,4,16,2,2,196
valid_00536.jpg,74,71,0.9594594594594594,21.0,0.3088235294117647,77.0,False,False,False,3,1,6,6,15,3,1,194
valid_00537.jpg,52,52,1.0,8.0,0.1739130434782608,4.0,False,True,True,2,1,6,4,13,2,1,146
valid_00538.jpg,82,90,1.0975609756097562,25.0,0.3048780487804878,95.0,False,False,False,2,0,0,0,2,2,1,118
valid_00539.jpg,95,95,1.0,9.0,0.1058823529411764,6.0,False,False,False,2,1,10,4,15,2,1,205
valid_00540.jpg,59,60,1.0169491525423728,18.0,0.3396226415094339,44.0,False,False,False,2,1,6,0,10,2,1,135
valid_00541.jpg,88,88,1.0,8.0,0.1,4.0,False,True,True,2,1,8,4,10,2,1,182
valid_00542.jpg,50,50,1.0,8.0,0.1666666666666666,4.0,False,True,True,2,1,2,4,11,2,1,128
valid_00543.jpg,75,85,1.1333333333333333,26.0,0.3768115942028985,43.0,False,False,False,2,1,6,4,11,2,2,165
valid_00544.jpg,48,48,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,8,2,0,102
valid_00545.jpg,83,83,1.0,10.0,0.1265822784810126,8.0,False,False,False,2,1,4,4,12,2,1,169
valid_00546.jpg,126,126,1.0,12.0,0.1,6.0,False,True,True,3,2,6,6,21,3,1,264
valid_00547.jpg,61,61,1.0,0.0,0.0,0.0,True,True,True,2,1,2,0,7,2,1,119
valid_00548.jpg,67,67,1.0,8.0,0.1269841269841269,4.0,False,True,True,2,1,4,4,12,2,2,153
valid_00549.jpg,92,92,1.0,8.0,0.0952380952380952,4.0,False,True,True,2,1,8,4,14,2,1,194
valid_00550.jpg,47,45,0.9574468085106383,10.0,0.2127659574468085,18.0,False,False,True,2,1,0,4,11,2,0,119
valid_00551.jpg,86,85,0.9883720930232558,10.0,0.1282051282051282,44.0,False,False,False,2,1,8,0,10,2,1,168
valid_00552.jpg,105,105,1.0,8.0,0.086021505376344,4.0,False,True,True,2,1,12,4,16,2,2,223
valid_00553.jpg,207,207,1.0,21.0,0.1111111111111111,11.0,False,False,True,4,3,18,8,29,3,1,417
valid_00554.jpg,142,142,1.0,16.0,0.1176470588235294,8.0,False,True,True,4,3,6,8,23,3,1,304
valid_00555.jpg,61,61,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,2,2,0,103
valid_00556.jpg,67,65,0.9701492537313433,10.0,0.1639344262295081,13.0,False,False,True,2,1,6,4,13,2,1,161
valid_00557.jpg,66,62,0.9393939393939394,12.0,0.1875,12.0,False,False,True,2,1,2,4,11,3,1,152
valid_00558.jpg,64,64,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,8,4,14,1,1,158
valid_00559.jpg,91,91,1.0,0.0,0.0,0.0,True,True,True,2,1,8,0,10,2,1,173
valid_00560.jpg,75,75,1.0,9.0,0.1232876712328767,5.0,False,False,False,2,1,2,4,11,3,1,161
valid_00561.jpg,102,102,1.0,8.0,0.0851063829787234,4.0,False,True,True,2,1,8,4,15,3,1,214
valid_00562.jpg,87,87,1.0,15.0,0.189873417721519,13.0,False,False,False,2,1,8,4,16,2,2,193
valid_00563.jpg,55,55,1.0,0.0,0.0,0.0,True,True,True,2,1,4,0,8,2,1,121
valid_00564.jpg,84,84,1.0,8.0,0.1025641025641025,4.0,False,True,True,2,1,6,4,13,2,2,178
valid_00565.jpg,83,83,1.0,8.0,0.1066666666666666,4.0,False,True,True,2,1,8,4,14,2,1,185
valid_00566.jpg,71,71,1.0,1.0,0.0149253731343283,1.0,False,False,True,2,0,4,0,6,2,1,127
valid_00567.jpg,85,85,1.0,9.0,0.1168831168831168,5.0,False,False,True,2,1,8,4,16,2,1,191
valid_00568.jpg,76,75,0.9868421052631579,13.0,0.1857142857142857,11.0,False,False,False,2,1,6,4,13,3,1,178
valid_00569.jpg,64,64,1.0,3.0,0.0535714285714285,5.0,False,True,True,2,1,8,0,9,1,1,136
valid_00570.jpg,92,91,0.9891304347826086,9.0,0.1071428571428571,11.0,False,False,True,2,1,8,4,14,2,1,194
valid_00571.jpg,111,112,1.009009009009009,10.0,0.0952380952380952,14.0,False,False,False,2,1,6,2,11,3,1,203
valid_00572.jpg,87,87,1.0,8.0,0.0987654320987654,4.0,False,True,True,2,1,6,4,14,3,2,191
valid_00573.jpg,67,67,1.0,8.0,0.1311475409836065,4.0,False,True,True,2,1,6,4,13,2,1,161
valid_00574.jpg,105,105,1.0,8.0,0.0792079207920792,4.0,False,True,True,2,0,4,4,14,3,1,197
valid_00575.jpg,159,159,1.0,16.0,0.1059602649006622,8.0,False,True,True,4,3,8,8,27,2,1,327
valid_00576.jpg,58,58,1.0,8.0,0.1538461538461538,4.0,False,True,True,2,1,6,4,13,1,1,144
valid_00577.jpg,46,46,1.0,8.0,0.1818181818181818,4.0,False,True,True,2,1,2,4,11,1,1,116
valid_00578.jpg,88,88,1.0,8.0,0.1,4.0,False,True,True,2,1,8,4,10,2,1,182
valid_00579.jpg,94,94,1.0,8.0,0.0930232558139534,4.0,False,True,True,2,1,8,4,16,1,1,192
valid_00580.jpg,62,62,1.0,10.0,0.1851851851851851,6.0,False,False,False,2,1,8,4,14,1,1,156
valid_00581.jpg,110,110,1.0,8.0,0.0784313725490196,4.0,False,True,True,2,0,8,4,16,2,1,210
valid_00582.jpg,90,89,0.9888888888888889,19.0,0.2435897435897435,50.0,False,False,False,2,1,12,4,16,2,1,208
valid_00583.jpg,88,88,1.0,8.0,0.1,4.0,False,True,True,2,1,8,4,14,2,1,190
valid_00584.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00585.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00586.jpg,88,88,1.0,11.0,0.1309523809523809,7.0,False,False,False,2,1,4,4,11,3,2,180
valid_00587.jpg,193,189,0.9792746113989638,17.0,0.0890052356020942,42.0,False,False,True,2,4,2,0,4,4,1,279
valid_00588.jpg,64,64,1.0,9.0,0.1551724137931034,5.0,False,False,False,2,1,6,4,13,2,1,158
valid_00589.jpg,65,65,1.0,13.0,0.2363636363636363,25.0,False,False,False,2,1,10,4,15,2,1,175
valid_00590.jpg,74,74,1.0,8.0,0.1142857142857142,4.0,False,True,True,2,1,4,4,12,3,1,168
valid_00591.jpg,312,312,1.0,24.0,0.0833333333333333,12.0,False,True,True,6,5,24,12,48,3,1,618
valid_00592.jpg,55,55,1.0,8.0,0.1509433962264151,4.0,False,True,True,2,1,2,4,11,2,1,133
valid_00593.jpg,108,108,1.0,8.0,0.08,4.0,False,True,True,2,1,8,4,16,2,1,214
valid_00594.jpg,62,62,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,4,4,12,2,1,148
valid_00595.jpg,48,48,1.0,1.0,0.0208333333333333,1.0,False,False,True,2,1,0,0,8,2,0,102
valid_00596.jpg,96,97,1.0104166666666667,2.0,0.0232558139534883,3.0,False,False,False,2,1,10,0,11,2,2,186
valid_00597.jpg,82,82,1.0,0.0,0.0,0.0,True,True,True,2,1,4,0,6,3,1,152
valid_00598.jpg,58,58,1.0,6.0,0.1111111111111111,3.0,False,True,True,2,1,4,2,11,2,1,136
valid_00599.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00600.jpg,115,115,1.0,8.0,0.0747663551401869,4.0,False,True,True,2,0,8,4,14,3,2,219
valid_00601.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00602.jpg,187,189,1.0106951871657754,24.0,0.1340782122905028,50.0,False,False,False,4,3,8,0,12,3,2,309
valid_00603.jpg,117,117,1.0,8.0,0.073394495412844,4.0,False,True,True,2,1,8,4,16,3,1,231
valid_00604.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00605.jpg,168,165,0.9821428571428571,7.0,0.0466666666666666,8.0,False,False,False,5,4,18,2,30,3,2,376
valid_00606.jpg,97,97,1.0,0.0,0.0,0.0,True,True,True,2,0,4,0,5,3,1,159
valid_00607.jpg,105,105,1.0,8.0,0.0792079207920792,4.0,False,True,True,2,0,4,4,14,3,1,197
valid_00608.jpg,103,103,1.0,8.0,0.0879120879120879,4.0,False,True,True,2,1,12,4,16,2,2,221
valid_00609.jpg,74,74,1.0,10.0,0.1515151515151515,8.0,False,False,False,2,1,8,4,14,2,1,176
valid_00610.jpg,90,75,0.8333333333333334,33.0,0.3837209302325581,90.0,False,False,False,2,1,4,4,10,2,2,172
valid_00611.jpg,100,99,0.99,1.0,0.0104166666666666,7.0,False,False,True,2,0,4,0,7,3,1,166
valid_00612.jpg,114,114,1.0,9.0,0.088235294117647,6.0,False,False,False,2,1,12,4,16,3,1,240
valid_00613.jpg,68,68,1.0,8.0,0.125,4.0,False,True,True,2,1,4,4,12,2,1,154
valid_00614.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00615.jpg,75,75,1.0,8.0,0.1159420289855072,4.0,False,True,True,2,1,6,4,13,2,1,169
valid_00616.jpg,46,46,1.0,8.0,0.1818181818181818,4.0,False,True,True,2,1,2,4,11,1,1,116
valid_00617.jpg,86,86,1.0,8.0,0.1025641025641025,4.0,False,True,True,3,1,8,4,15,2,1,198
valid_00618.jpg,49,49,1.0,10.0,0.2222222222222222,6.0,False,False,False,2,1,4,4,10,1,1,123
valid_00619.jpg,79,79,1.0,8.0,0.1126760563380281,4.0,False,True,True,2,1,8,4,14,2,1,181
valid_00620.jpg,52,52,1.0,8.0,0.16,4.0,False,True,True,2,1,2,4,11,2,1,130
valid_00621.jpg,58,59,1.0172413793103448,5.0,0.0862068965517241,21.0,False,False,True,1,1,0,0,1,2,1,90
valid_00622.jpg,46,46,1.0,8.0,0.1818181818181818,4.0,False,True,True,2,1,2,4,11,1,1,116
valid_00623.jpg,64,64,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,8,4,15,1,1,160
valid_00624.jpg,36,36,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,8,2,0,90
valid_00625.jpg,66,67,1.0151515151515151,9.0,0.15,6.0,False,False,True,2,1,6,4,13,2,1,160
valid_00626.jpg,76,76,1.0,0.0,0.0,0.0,True,True,True,2,1,6,0,8,2,1,148
valid_00627.jpg,78,78,1.0,8.0,0.1081081081081081,4.0,False,True,True,2,1,4,4,12,3,1,172
valid_00628.jpg,119,119,1.0,8.0,0.072072072072072,4.0,False,True,True,2,0,8,4,16,3,1,227
valid_00629.jpg,52,52,1.0,8.0,0.1818181818181818,4.0,False,True,True,2,1,8,4,14,1,1,146
valid_00630.jpg,88,88,1.0,8.0,0.1,4.0,False,True,True,2,1,8,4,16,3,1,202
valid_00631.jpg,91,91,1.0,8.0,0.0987654320987654,4.0,False,True,True,2,1,10,4,15,2,1,201
valid_00632.jpg,67,67,1.0,14.0,0.2222222222222222,37.0,False,False,False,2,1,4,4,12,2,2,153
valid_00633.jpg,109,109,1.0,0.0,0.0,0.0,True,True,True,2,0,4,0,6,3,1,173
valid_00634.jpg,67,67,1.0,8.0,0.1311475409836065,4.0,False,True,True,2,1,6,4,13,2,1,161
valid_00635.jpg,87,88,1.0114942528735633,10.0,0.1333333333333333,8.0,False,False,True,2,2,12,4,16,3,2,219
valid_00636.jpg,89,89,1.0,0.0,0.0,0.0,True,True,True,2,0,0,0,2,3,0,133
valid_00637.jpg,91,91,1.0,1.0,0.0120481927710843,1.0,False,False,False,2,1,8,0,10,2,1,173
valid_00638.jpg,34,34,1.0,8.0,0.25,4.0,False,True,True,2,1,2,4,11,1,1,104
valid_00639.jpg,56,56,1.0,8.0,0.1481481481481481,4.0,False,True,True,2,1,2,4,9,2,1,130
valid_00640.jpg,63,63,1.0,8.0,0.1403508771929824,4.0,False,True,True,2,1,6,4,13,1,1,149
valid_00641.jpg,132,132,1.0,0.0,0.0,0.0,True,True,True,2,1,12,0,12,2,2,230
valid_00642.jpg,98,98,1.0,10.0,0.1111111111111111,7.0,False,False,False,2,1,8,4,14,2,1,200
valid_00643.jpg,47,48,1.0212765957446808,9.0,0.2093023255813953,5.0,False,False,True,2,1,4,4,12,1,1,125
valid_00644.jpg,106,106,1.0,8.0,0.0851063829787234,4.0,False,True,True,2,1,12,4,16,2,2,224
valid_00645.jpg,113,113,1.0,8.0,0.0792079207920792,4.0,False,True,True,2,1,12,4,16,2,1,231
valid_00646.jpg,55,57,1.0363636363636364,9.0,0.1698113207547169,12.0,False,False,True,2,1,2,4,11,3,1,141
valid_00647.jpg,53,53,1.0,9.0,0.1764705882352941,6.0,False,False,False,2,1,2,4,11,2,1,131
valid_00648.jpg,97,97,1.0,8.0,0.0941176470588235,4.0,False,True,True,2,1,12,4,16,2,1,215
valid_00649.jpg,89,89,1.0,8.0,0.0941176470588235,10.0,False,False,False,3,1,4,2,15,3,1,191
valid_00650.jpg,101,100,0.9900990099009901,9.0,0.0967741935483871,11.0,False,False,True,2,0,8,4,14,3,1,205
valid_00651.jpg,49,49,1.0,3.0,0.0612244897959183,4.0,False,False,True,2,1,0,0,8,2,0,103
valid_00652.jpg,78,78,1.0,8.0,0.1111111111111111,4.0,False,True,True,2,1,6,4,13,2,1,172
valid_00653.jpg,89,90,1.0112359550561798,9.0,0.1058823529411764,6.0,False,False,True,2,1,4,4,14,3,1,187
valid_00654.jpg,74,72,0.972972972972973,14.0,0.2058823529411764,53.0,False,False,False,2,1,6,4,13,2,2,168
valid_00655.jpg,93,93,1.0,8.0,0.0941176470588235,4.0,False,True,True,2,1,8,4,15,2,1,197
valid_00656.jpg,96,96,1.0,0.0,0.0,0.0,True,True,True,2,1,10,0,11,2,2,186
valid_00657.jpg,104,105,1.0096153846153846,19.0,0.1979166666666666,74.0,False,False,False,2,1,8,0,18,2,2,202
valid_00658.jpg,86,86,1.0,12.0,0.1538461538461538,16.0,False,False,False,2,1,8,4,10,2,1,180
valid_00659.jpg,159,159,1.0,22.0,0.1496598639455782,20.0,False,False,False,3,2,12,6,21,3,1,315
valid_00660.jpg,104,104,1.0,8.0,0.0869565217391304,4.0,False,True,True,2,1,12,4,16,1,1,214
valid_00661.jpg,58,58,1.0,8.0,0.1481481481481481,4.0,False,True,True,2,1,4,4,12,2,1,144
valid_00662.jpg,67,67,1.0,9.0,0.1428571428571428,6.0,False,False,False,2,1,4,4,12,2,2,153
valid_00663.jpg,86,85,0.9883720930232558,9.0,0.1125,11.0,False,False,True,2,1,6,4,13,3,1,188
valid_00664.jpg,94,94,1.0,8.0,0.0888888888888888,4.0,False,True,True,2,1,4,4,14,2,1,184
valid_00665.jpg,95,95,1.0,8.0,0.0919540229885057,4.0,False,True,True,2,1,8,4,14,2,1,197
valid_00666.jpg,100,100,1.0,0.0,0.0,0.0,True,True,True,2,1,8,0,8,3,1,186
valid_00667.jpg,55,55,1.0,8.0,0.1509433962264151,4.0,False,True,True,2,1,2,4,9,2,1,129
valid_00668.jpg,68,68,1.0,11.0,0.171875,7.0,False,False,False,2,1,4,4,12,2,1,154
valid_00669.jpg,87,87,1.0,8.0,0.1012658227848101,4.0,False,True,True,2,1,8,4,14,3,1,197
valid_00670.jpg,72,72,1.0,8.0,0.125,4.0,False,True,True,2,1,8,4,14,1,1,166
valid_00671.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00672.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00673.jpg,67,67,1.0,8.0,0.1269841269841269,4.0,False,True,True,2,1,4,4,13,2,1,155
valid_00674.jpg,148,152,1.027027027027027,7.0,0.0514705882352941,11.0,False,False,True,4,3,12,0,16,2,2,282
valid_00675.jpg,89,89,1.0,8.0,0.0941176470588235,4.0,False,True,True,2,1,4,4,14,1,1,171
valid_00676.jpg,98,98,1.0,8.0,0.0909090909090909,4.0,False,True,True,2,1,10,4,15,2,1,208
valid_00677.jpg,43,43,1.0,8.0,0.1951219512195122,4.0,False,True,True,2,1,2,4,11,2,1,121
valid_00678.jpg,64,64,1.0,9.0,0.1551724137931034,5.0,False,False,False,2,1,6,4,13,2,1,158
valid_00679.jpg,97,97,1.0,12.0,0.1318681318681318,6.0,False,True,True,3,2,6,6,22,2,1,229
valid_00680.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00681.jpg,96,96,1.0,0.0,0.0,0.0,True,True,True,2,0,4,0,6,3,1,160
valid_00682.jpg,122,122,1.0,8.0,0.0701754385964912,4.0,False,True,True,2,1,8,4,16,3,2,236
valid_00683.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00684.jpg,52,52,1.0,8.0,0.16,4.0,False,True,True,2,1,2,4,11,2,1,130
valid_00685.jpg,87,87,1.0,8.0,0.1012658227848101,4.0,False,True,True,2,2,8,4,16,2,2,199
valid_00686.jpg,65,65,1.0,8.0,0.135593220338983,4.0,False,True,True,2,1,6,4,13,2,1,159
valid_00687.jpg,58,58,1.0,8.0,0.1481481481481481,4.0,False,True,True,2,1,4,4,12,2,1,144
valid_00688.jpg,108,108,1.0,8.0,0.0833333333333333,4.0,False,True,True,2,1,12,4,16,2,1,226
valid_00689.jpg,56,56,1.0,10.0,0.1851851851851851,8.0,False,False,False,2,1,2,4,9,2,1,130
valid_00690.jpg,84,86,1.0238095238095237,37.0,0.4743589743589743,126.0,False,False,False,4,1,6,8,19,3,1,226
valid_00691.jpg,103,103,1.0,8.0,0.0879120879120879,4.0,False,True,True,2,1,12,4,16,2,1,221
valid_00692.jpg,48,48,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,8,2,0,102
valid_00693.jpg,87,87,1.0,8.0,0.0987654320987654,4.0,False,True,True,2,1,6,4,13,3,1,189
valid_00694.jpg,107,107,1.0,8.0,0.0776699029126213,4.0,False,True,True,2,1,4,4,14,3,1,205
valid_00695.jpg,72,71,0.9861111111111112,1.0,0.0142857142857142,7.0,False,False,True,1,1,2,0,3,2,1,114
valid_00696.jpg,58,58,1.0,8.0,0.1428571428571428,4.0,False,True,True,2,1,2,4,11,2,1,136
valid_00697.jpg,73,73,1.0,8.0,0.123076923076923,6.0,False,False,False,2,1,8,4,14,2,2,175
valid_00698.jpg,78,78,1.0,8.0,0.1142857142857142,4.0,False,True,True,2,1,8,4,15,2,1,182
valid_00699.jpg,92,92,1.0,8.0,0.0930232558139534,4.0,False,True,True,2,1,6,4,13,3,1,194
valid_00700.jpg,41,42,1.024390243902439,1.0,0.024390243902439,13.0,False,False,True,1,1,0,0,2,3,0,83
valid_00701.jpg,109,109,1.0,8.0,0.0824742268041237,4.0,False,True,True,2,1,12,4,16,2,2,227
valid_00702.jpg,80,80,1.0,1.0,0.0131578947368421,1.0,False,False,True,2,1,4,0,6,2,1,142
valid_00703.jpg,71,71,1.0,9.0,0.1304347826086956,5.0,False,False,False,2,1,2,4,11,3,1,157
valid_00704.jpg,86,86,1.0,8.0,0.1081081081081081,7.0,False,False,False,2,1,12,4,16,2,2,204
valid_00705.jpg,103,103,1.0,10.0,0.1052631578947368,8.0,False,False,False,2,1,8,4,14,3,1,213
valid_00706.jpg,68,68,1.0,8.0,0.1290322580645161,4.0,False,True,True,2,1,6,4,13,2,1,162
valid_00707.jpg,73,73,1.0,8.0,0.123076923076923,4.0,False,True,True,2,1,8,4,14,2,1,175
valid_00708.jpg,68,68,1.0,8.0,0.1290322580645161,4.0,False,True,True,2,1,6,4,13,2,2,162
valid_00709.jpg,61,61,1.0,8.0,0.135593220338983,4.0,False,True,True,2,1,2,4,11,2,1,139
valid_00710.jpg,49,49,1.0,10.0,0.2127659574468085,8.0,False,False,False,2,1,2,4,9,2,1,123
valid_00711.jpg,50,50,1.0,9.0,0.1956521739130435,5.0,False,False,True,2,1,4,4,12,2,1,136
valid_00712.jpg,112,112,1.0,8.0,0.0769230769230769,4.0,False,True,True,2,1,8,4,14,2,1,214
valid_00713.jpg,88,88,1.0,8.0,0.1052631578947368,4.0,False,True,True,2,1,12,4,16,2,2,206
valid_00714.jpg,54,54,1.0,8.0,0.16,4.0,False,True,True,3,1,4,4,16,1,1,148
valid_00715.jpg,71,71,1.0,8.0,0.1159420289855072,4.0,False,True,True,2,1,2,4,11,3,1,157
valid_00716.jpg,62,62,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,4,4,12,2,1,148
valid_00717.jpg,88,88,1.0,8.0,0.1052631578947368,4.0,False,True,True,2,1,12,4,16,2,1,206
valid_00718.jpg,77,78,1.0129870129870129,10.0,0.1408450704225352,26.0,False,False,False,2,1,6,2,13,3,2,173
valid_00719.jpg,74,74,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,6,3,0,132
valid_00720.jpg,108,108,1.0,12.0,0.125,12.0,False,False,False,2,1,12,4,16,2,1,226
valid_00721.jpg,73,73,1.0,9.0,0.1304347826086956,6.0,False,False,False,2,1,4,4,15,1,1,157
valid_00722.jpg,96,90,0.9375,17.0,0.1888888888888888,27.0,False,False,True,2,1,6,4,13,3,1,198
valid_00723.jpg,48,48,1.0,0.0,0.0,0.0,True,True,True,2,1,0,0,8,2,0,102
valid_00724.jpg,107,107,1.0,8.0,0.0776699029126213,4.0,False,True,True,2,0,4,4,14,3,1,199
valid_00725.jpg,102,102,1.0,8.0,0.0851063829787234,4.0,False,True,True,2,1,8,4,15,3,1,214
valid_00726.jpg,70,70,1.0,8.0,0.1176470588235294,4.0,False,True,True,2,1,2,4,11,3,1,156
valid_00727.jpg,124,124,1.0,14.0,0.125,8.0,False,False,True,3,2,12,6,21,3,1,280
valid_00728.jpg,130,130,1.0,14.0,0.1186440677966101,14.0,False,False,False,2,0,12,4,16,3,2,250
valid_00729.jpg,64,64,1.0,8.0,0.1379310344827586,4.0,False,True,True,2,1,6,4,13,2,1,158
valid_00730.jpg,94,94,1.0,8.0,0.0888888888888888,4.0,False,True,True,2,1,4,4,14,2,1,184
valid_00731.jpg,92,96,1.0434782608695652,8.0,0.0909090909090909,26.0,False,False,False,2,1,4,2,12,3,1,180
valid_00732.jpg,76,76,1.0,9.0,0.125,5.0,False,False,False,2,1,4,4,13,3,1,172
valid_00733.jpg,76,76,1.0,8.0,0.1176470588235294,4.0,False,True,True,2,1,8,4,15,2,1,180
valid_00734.jpg,98,98,1.0,0.0,0.0,0.0,True,True,True,3,1,8,0,13,2,1,194
valid_00735.jpg,275,279,1.0145454545454546,32.0,0.1254901960784313,26.0,False,False,False,5,4,20,10,39,3,1,531
valid_00736.jpg,81,81,1.0,8.0,0.1095890410958904,4.0,False,True,True,2,1,8,4,16,2,1,187
valid_00737.jpg,115,115,1.0,8.0,0.0776699029126213,4.0,False,True,True,2,1,12,4,16,2,2,233
valid_00738.jpg,87,87,1.0,0.0,0.0,0.0,True,True,True,1,0,2,0,3,3,1,131
valid_00739.jpg,80,80,1.0,8.0,0.1142857142857142,4.0,False,True,True,2,1,10,4,15,2,1,190
valid_00740.jpg,94,94,1.0,0.0,0.0,0.0,True,True,True,2,1,4,0,6,2,1,156
valid_00741.jpg,58,58,1.0,8.0,0.1538461538461538,4.0,False,True,True,2,1,6,4,13,2,1,152
valid_00742.jpg,74,74,1.0,1.0,0.0151515151515151,1.0,False,True,True,2,1,8,0,9,2,1,154
